"post_id","keyword","message","post_date","is_question","label"
52230589,"giúp mình","Mình có cái mac air đời giữa 2014( hay 15 gì đó ngại mở ra coi quá). mua tại phong vũ. mới mang qua phong vũ cài lại hệ đièu hành( cách đây 1 tháng thôi) mà vẫn thấy lag, chậm hơn so với hồi mới mua. 
máy mình xài nhẹ nhàng, ít, và giữ. có ai biết bệnh của nó ko? giúp mình với!","2018-09-14 10:25:00.000",1,"yes"
52230929,"cho em hỏi","Các bác cho em hỏi dell u2515h của em thế này là bệnh gì ạ. Máy em mua sách tay có đc bảo hành ở vn ko ah","2018-09-14 11:35:13.000",1,"yes"
52231164,"giúp mình","Mình đang ở mac 10.13.6 và đã thay ổ ssd, có bác nào giúp mình với","2018-09-14 12:30:04.000",1,"yes"
52231311,"giúp em","Bác nào giúp em với","2018-09-14 13:05:03.000",0,"no"
52231329,"cho em hỏi","Các bác cho em hỏi Iphone mới có mạng 5G ko ạ?","2018-09-14 13:11:17.000",1,"yes"
52231519,"làm sao","LÀm sao để cài được watch os 5 vậy ae","2018-09-14 13:50:18.000",1,"yes"
52231536,"làm sao","Thích OLED, mà Sony làm chân kiểu này thì không treo tường được. Làm sao ta?","2018-09-14 13:53:50.000",0,"no"
52231695,"giúp em","mấy anh nhiều kinh nghiêm giúp em với","2018-09-14 14:24:32.000",0,"no"
52231742,"cho em hỏi
giúp em","Các bác cho em hỏi em đang sài i phone 7 plus nhưng màn hình cảm ứng của em đang bị tình trạng như thế này : lúc gọi điện nóng máy hoặc sài lâu thì cảm ứng bấm không được. Không nhận.  Còn khi cắm sạc vào hoặc tắt khoá rồi mở khoá lại sài một lúc lại được. Các bác nào biết tình trạng này giúp em với","2018-09-14 14:34:20.000",1,"yes"
52231873,"giúp mình","353819086077126 Check giúp mình nhà mạng nào và unlock đc k với ạ","2018-09-14 14:51:36.000",1,"yes"
52231893,"giúp mình","Không có ai giúp mình được hết nhỉ!","2018-09-14 14:53:55.000",0,"no"
52231896,"giúp em","353819086077126 Check giúp em nhà mạng nào và unlock đc k với ạ","2018-09-14 14:54:03.000",1,"yes"
52232048,"giúp mình","353819086077126 Ai check giúp mình xem là nhà mạng nào và có unlock đc k vơi","2018-09-14 15:08:38.000",1,"yes"
52232805,"giúp mình","[SIZE=5]Phim [B][I][URL='https://aphim.tv/phim/vu-dong-can-khon-2018.html']Vũ Động Càn Khôn[/URL][/I][/B] được chuyển thể từ tiểu thuyết danh tiếng cùng tên của tác giả Thiên Tằm Thổ Đậu. Nội dung phim kể về anh chàng Lâm Động, một chàng trai bình thường, một lần tình cờ anh phát hiện được một viên đá thần kỳ giúp mình có thể trở thành thiên tài võ học. Cùng với những người bạn của mình, Lâm Động đã vượt qua hàng loạt nguy hiểm, chiến đấu với những thế lực tà ác và trở thành người anh hùng nổi tiếng thiên hạ.

          [IMG]https://static.hdonline.vn/i/resources/new/post/thumb/2017/09/26/vu-dong-can-khon-dung-quay-2-thang-vi-nam-chinh-duong-duong.jpg?v=01[/IMG]

Link xem phim: [URL]https://aphim.tv/phim/vu-dong-can-khon-2018.html[/URL]

Chúc các bạn xem phim vui vẻ trên [URL='http://aphim.tv']aphim.tv![/URL][/SIZE]","2018-09-14 16:47:41.000",0,"no"
52232999,"giúp mình","Mình có 1 con máy xách tay Panasonic CF-NX2 bị lỗi BIOS như ảnh dưới.
Các bạn giúp mình với! 
[ATTACH=full]3955215[/ATTACH] 
[ATTACH=full]3955216[/ATTACH]","2018-09-14 17:24:09.000",1,"yes"
52233006,"rối quá","Nhìn rối quá, lẫn với icon. Vừa thử nhưng bỏ luôn rồi :(","2018-09-14 17:25:53.000",0,"no"
52233096,"cho em hỏi","các bác cho em hỏi ở đây , ps4 vs loa xb41 giá bao nhiêu với a, e đang mongđợt tới mở ở hà nội :D","2018-09-14 17:54:10.000",1,"yes"
52233249,"cho em hỏi","Mọi người ơi cho em hỏi ạ sao e sử dụng chai xịt sên motul nay e xịt lên sên thì lại có những vết màu trắng và đi đường nó bám dơ lẹ hơn chua sử dụng","2018-09-14 19:09:14.000",1,"yes"
52233703,"giúp mình","Liên kết danh bạn của Android One.
Danh bạn của mình hay bị hiện tượng tự liên kết các tên với nhau. Mình đã thử hủy liên kết rồi mà sau đó nó lại tự động liên kết, làm mình khi tìm kiếm danh bạ lại không thấy tên cần tìm.
Có bác nào giúp mình với!","2018-09-15 00:22:30.000",1,"yes"
52234179,"làm thế nào","[CENTER][IMG]https://xn--trngnh-e3a36i3dr353a.vn/wp-content/uploads/2018/09/13185_0c3a79227ba92104f59c3a90238e9129.jpg[/IMG][/CENTER]

[B]Khéo Ăn Nói Sẽ Có Được Thiên Hạ[/B]

Xã hội hiện đại, từ xin việc đến thăng chức, từ tình yêu đến hôn nhân, từ giao lưu đến hợp tác… không việc gì không cần tài ăn nói.

Khéo ăn nói giống như sở hữu loại “dầu bôi trơn” đảm bảo các mối quan hệ của bạn “vận hành” trơn tru. Không khéo ăn nói, gặp chuyện nhỏ mắc trở ngại, gặp chuyện lớn vấp thất bại.

Làm thế nào để nói năng trôi chảy? Làm thế nào để nói lời “đi vào lòng người”? Trong những dịp khác nhau, với những người khác nhau, ở những tình huống không giống nhau… có cuốn sách này gợi ý, bạn sẽ thành người khéo ăn nói.

Download ebook: [URL='https://xn--trngnh-e3a36i3dr353a.vn/4alr'] Khéo Ăn Nói Sẽ Có Được Thiên Hạ[/URL]

Download audiobook: 
Ứng dụng Audiobook,sách nói tốt nhất 2018: Taudio Đây là ứng dụng Android chơi audiobook trực tuyến và Tải xuống nghe offline các truyện hiện có: harry potter, Chạng vạng, Chúa tể của những chiếc nhẫn,, tiên nghịch, tru tiên, phàm nhân tu tiên, các sách kinh doang, tiểu thuyết..... Và bạn cũng có thể chia sẻ yêu thích của mình bài hát Url cho bạn bè , người thân của bạn.
Tải ứng dụng: [URL]http://bit.ly/truyenaudio[/URL]","2018-09-15 01:49:53.000",0,"no"
52234245,"cho em hỏi","[B][U][I][SIZE=6][COLOR=#ff0000]Chào các bác, cho em hỏi ngu tý có ai dùng chưa? Không biết nó có đúng như quảng cáo không vậy?[/COLOR][/SIZE][/I][/U][/B]

""❌❌❌PHẦN MỀM QUẢN LÝ BÁN HÀNG❌❌❌
Abitstore.vn là phần mềm quản lý bán hàng online, tích hợp quản lý kho hàng, sản phẩm, xuất nhập tồn, đồng bộ đơn hàng từ nhiều kênh bán hàng như Fanpage Facebook, sàn Thương Mại Điện Tử, Website… Giúp chủ shop có thể quản lý hoạt động bán hàng, Kho hàng từ xa thông qua điện thoại, máy tính bảng

Phần mềm Quản lý bán hàng Abitstore.vn hố trợ tất cả các thiết bị bán hàng: Máy in hoá đơn, máy in mã vạch (Barcode), máy đọc mã vạch. Giúp cửa hàng bán hàng chuyên nghiệp, chính xác và tiện lợi hơn

❌❌❌Bạn nên dùng [URL='https://abitstore.vn/?resource=abit_support']Abitstore.vn[/URL] vì có thể hỗ trợ bạn ❌❌❌
QUẢN LÝ NHẬP
✅ Quản lý hoá đơn nhập kho
✅ Quản lý nhà cung cấp
✅ Quản lý hàng nhập kho
QUẢN LÝ BÁN HÀNG
✅ Quản lý danh sách đơn hàng từ các kênh bán hàng được đồng bộ về
✅ Quản lý nhân viên, chia đơn hàng tự động cho nhân viên
✅ Bán hàng chuyên nghiệp khi tích hợp các thiết bị hỗ trợ với màn hình POS chuyên nghiệp, tiện lợi cho nhu cầu của các cửa hàng
QUẢN LÝ KHO
✅ Quản lý danh sách kho
✅ Quản lý hàng hoá theo danh mục
✅ Quản lý hàng tồn kho, lịch sử xuất nhập hàng
BÁO CÁO BÁN HÀNG
✅ Báo cáo comment,inbox từ Fanpage
✅ Báo cáo đơn hàng theo kênh
✅ Báo cáo doanh số, doanh thu, giá vốn hàng bán
✅ Báo cáo tài chính, lãi lỗ
Abitstore.vn – Simple is automatic. Chúng tôi hướng đến việc đơn giản hoá các thao tác, tiện dụng để khách hàng chỉ cần dùng điện thoại, máy tính bảng vẫn có thể xuất, nhập hàng hoá, Quản lý tồn kho, quét mã vạch ngay trên điện thoại và máy tính bảng
Quý khách hàng có thể tim hiểu và đăng ký dùng miễn phí
TẠI ĐÂY: [URL]https://blog.abitstore.vn/pages/phan-mem-quan-ly-ban-hang-fanpage?resource=abit_support[/URL]   ""","2018-09-15 02:04:51.000",1,"yes"
52234368,"cho em hỏi","[ATTACH=full]3955339[/ATTACH]

Bác cho em hỏi 1 bài Imagine mà 10 cái thì nó là sao ạ ?","2018-09-15 02:21:08.000",1,"yes"
52234507,"giúp mình","Trên thị trường camera IP hiện nay, có vô số các sản phẩm đủ loại, “thượng vàng hạ cám”. Khá khó khăn để lựa chọn cho mình 1 thương hiệu camera vừa ý. Chọn loại rẻ thì sợ chất lượng không đảm bảo, loại đắt thì chi phí quá cao. Mình vừa được sử dụng thử một loại IP camera wifi khá ưng ý, giá cả phải chăng và nhiều ưu điểm. Đó là [URL='https://shorten.asia/nE7a1s8y']camera IP wifi Vitacam VR960[/URL].

[B][SIZE=4]Xuất xứ Camera IP wifi Vitacam VR960
[/SIZE][/B]
Khác với nhiều camera khác được các công ty Trung Quốc sản xuất ồ ạt với số lượng lớn rồi đưa bán qua VN với các sản phẩm không thương hiệu ([I]OEM là từ viết tắt thường được dùng để chỉ các công ty, xưởng thực hiện các công việc sản xuất theo thiết kế, thông số kỹ thuật được đặt trước và bán sản phẩm cho công ty khác (chịu trách nhiệm phân phố[/I]i), Vitacam là một thương hiệu khá nổi tiếng ở Mỹ và có nhà máy sản xuất đối tác ở Trung Quốc, được phân phối chính thức ở VN qua công ty Vitacam Việt Nam. Vitacam sử dụng chip Huawei Hisilicon kết hợp với công nghệ đám mây của Mỹ.

[SIZE=4][B]Nét độc đáo của Camera IP wifi Vitacam VR960[/B]
[B][/B][/SIZE]
[CENTER][IMG]https://i1.wp.com/sieuthihp.vn/images/attachment/5872vr-960-4.jpg?resize=625%2C417[/IMG] 
[/CENTER]
Điểm đặc biệt nhất của [URL='https://shorten.asia/nE7a1s8y']Camera IP wifi Vitacam VR960[/URL] là nó được thiết kế giống hệt như một bóng đèn led tròn thông thường. Và thực tế nó cũng đồng thời là một bóng đèn thông minh, có khả năng bật tắt từ xa hoặc theo cảm biến ánh sáng môi trường bên ngoài. Điều đặc biệt thứ hai là camera với công nghệ panorama Fish Eyes, giúp quan sát toàn bộ khung cảnh bên ngoài với góc nhìn 360 độ và hoàn toàn không có góc chết / điểm mù.

Thực tế khi triển khai lắp đặt camera, để quan sát toàn cảnh căn phòng, bạn cần phải gắn 2-3 cam ở các góc thì mới có thể xem hết. Nhưng khi dùng Viatcam VR960, bạn chỉ cần 1 cam duy nhất ở giữa phòng là quan sát được hết.

[CENTER][IMG]https://i1.wp.com/duyai.net/wp-content/uploads/2018/09/Camera-IP-Wifi-Vitacam-VR960.png?resize=625%2C507[/IMG][/CENTER]

[CENTER][I]Các chế độ xem của Vitacam VR960[/I][/CENTER]

[CENTER][SIZE=4][B]Tính năng Camera IP wifi Vitacam VR960[/B][/SIZE][/CENTER]
[LIST]
[*]Thiết kế dạng bóng đèn nhỏ gọn, tinh tế
[*]Camera Wifi giám sát toàn cảnh không sợ điểm mù
[*]Độ phân giải HD+ 960p khá sắc nét.
[*]Đàm thoại 2 chiều rõ ràng từ xa
[*]Tự động ghi hình và lưu trữ vào thẻ nhớ hỗ trợ tới 128G
[*]Xem trực tiếp và xem lại dễ dàng qua điện thoại
[*]Bảo hành chu đáo, có tiếng Việt.
[/LIST]
Camera được trang bị chức năng phát hiện di chuyển tự động cảnh báo và chụp hình đến người dùng khi có đối tượng xâm nhập đảm bảo an ninh cho gia đình, công ty. Ngoài ra, người dùng có thể đặt lịch thời gian và khoanh vùng theo dõi để camera Vitacam Vr960 nhận biết được chuyển động lạ và thông báo đến người dùng qua tin nhắn, email.

Video giới thiệu review Vitacam VR960 ở phía dưới.


Hiện Vitacam VR960 đang được bán ở Tiki với giá khoảng gần 800k, khá rẻ cho một sản phẩm tốt (rẻ hơn so với đặt mua ở trang chủ). Các bạn có thể [URL='https://shorten.asia/nE7a1s8y']nhấn vào đây để vào trang đặt mua[/URL].

[SIZE=4][B]Kết[/B]
[B][/B][/SIZE]
So với các dòng camera khác, sử dụng [B]Camera IP wifi Vitacam VR960[/B] giúp mình cảm thấy yên tâm hơn ([I]vì ngụy trang tốt hơn, chất lượng cao hơn hẳn và giá cả phải chăng[/I]). Hi vọng các bạn sẽ thích khi sử dụng sản phẩm này. Nếu có gì thắc mắc, đừng ngại comment để được hỗ trợ nhé.

Nguồn: [URL='https://duyai.net/review-camera-ip-wifi-vitacam-vr960-gon-dep-tinh-te/']duyai.net[/URL]","2018-09-15 02:37:33.000",0,"no"
52234551,"giúp mình
tư vấn giúp","Xin chào toàn thể ae, mình có được nhờ mua laptop cho thằng e mình, ngân sách bên kia là khoảng 15tr gì đó. Mình đã tìm hiểu tất cả các dòng laptop và khá phân vân ko biết nên chọn dòng nào. Mình xin đưa ra các yêu cầu, mong ae có thể tư vấn giúp mình:
- Core i5 trở lên, thế hệ tầm 7-8  (chắc tầm này chỉ có U mà cao hơn H hoặc HQ càng tốt :p:p:p:p).
- Màn mong muốn là FullHD.
- VGA mong muốn là 940MX hoặc 930MX (chắc chỉ đc 2Gb)
- Có khe M2 để nâng cấp SSD
- có thừa thêm 1 khe RAM để tiện nâng cấp
Mình đã ngắm được mấy cái tên như là: 
[SIZE=6][B]* Acer Aspire E5-576G[/B]
[B]* HP Pavilion 15-cc137TX
* [/B]
[B]Acer Aspire A515-51G-52QJ
* [/B]
[B]HP 15-da0033TX 4ME73PA[/B]
Nhưng vẫn còn phân vân, ae nào biết con nào hoặc con nào khác tốt hơn tư vấn giúp mình với. Mình xin cảm ơn![/SIZE]","2018-09-15 02:43:03.000",1,"yes"
52234772,"giúp em
tư vấn giúp","Em đang muốn mua máy tính bàn mới cho nhà. Nhà chỉ dùng máy để lướt web, facebook, youtube, và làm word, excel, powerpoint. Không có ai chơi game nên không cần card đồ hoạ rời.

Em lên Phong Vũ thấy có máy desktop giá 7tr, intel pentium, ram 4gb:
[URL]https://phongvu.vn/may-tinh-ban/may-tinh-ban-lap-san/may-tinh-ban-phong-vu/may-tinh-de-ban-phong-vu-f4400-3.html[/URL]

Em lên Lazada thấy có máy desktop giá 4tr, intel core i5, ram 8gb:
[URL]https://www.lazada.vn/products/may-tinh-choi-game-intel-core-i5-2400-ram-8gb-hdd-500gb-vietnet-i1648403-s2048818.html?search=1[/URL]

Mọi người tư vấn giúp em xem chất lượng máy trên Lazada có tốt không ạ. Em ở Sài Gòn. Cảm ơn mọi người nha.","2018-09-15 03:21:41.000",1,"yes"
52234778,"làm sao","Từ 15/9, tất cả SIM di động 11 số tại Việt Nam sẽ lần lượt được đổi về 10 số. Tuy nhiên, người dân chỉ nên đổi danh bạ 11 số về 10 số sau ngày 7/10, khi các nhà mạng hoàn tất kế hoạch chuyển đổi mã mạng.

[URL='https://4.bp.blogspot.com/-OSiHAB-m4_M/W5x1H0KRumI/AAAAAAAAFEI/r-IkOIFOOWwUgdw2gy3R9fUE1oB2BDwhQCLcBGAs/s1600/nhung-luu-y-bat-buoc-phai-biet-khi-doi-sim-11-so-ve-10-so-4.jpg'][IMG]https://4.bp.blogspot.com/-OSiHAB-m4_M/W5x1H0KRumI/AAAAAAAAFEI/r-IkOIFOOWwUgdw2gy3R9fUE1oB2BDwhQCLcBGAs/s640/nhung-luu-y-bat-buoc-phai-biet-khi-doi-sim-11-so-ve-10-so-4.jpg[/IMG][/URL]

[B]Làm sao để đổi SIM 11 số về 10 số?[/B]

Việc chuyển SIM 11 số về 10 số là một phần trong Kế hoạch chuyển đổi mã mạng của Bộ Thông tin & Truyền thông. Khi Kế hoạch chuyển đổi mã mạng được triển khai, các nhà mạng sẽ chuyển đầu số một cách tự động. Việc chuyển đổi này được thực hiện vào ban đêm, theo lịch chuyển đổi đã được nhà mạng công bố.

Việc chuyển đổi SIM 11 số về 10 số hoàn toàn miễn phí. Sau khi chuyển đổi, tài khoản và gói cước sẽ vẫn được bảo lưu như khi dùng số cũ. Trong quá trình chuyển đổi, người dùng không cần thay SIM, không phải đăng ký lại thông tin thuê bao như thuê bao 10 số trước đây.

Về nguyên tắc, việc chuyển đổi sẽ do nhà mạng thực hiện tự động trên hệ thống. Tuy nhiên một số dòng máy đời cũ cần khởi động lại để kích hoạt lại dịch vụ.

[B]Đổi SIM 11 số xong có gọi cho số cũ được không?[/B]

Sau khi đổi SIM 11 số, người dùng vẫn có thể gọi, nhắn tin song song hai số điện thoại cũ và mới. Việc gọi song song được duy trì từ 00 giờ 00 phút ngày 15/9/2018 cho đến 23 giờ 59 phút ngày 14/11/2018. Đây là khoảng thời gian để người dùng làm quen với đầu số mới.

Sau ngày 14/11, nhà mạng sẽ cắt liên lạc với SIM 11 số. Khi gọi đến số máy cũ, người dùng sẽ nhận được âm thông báo số thuê bao đã chuyển đổi. Âm thông báo này sẽ duy trì đến hết ngày 30/6/2019.

Với thuê bao MobiFone, bên cạnh âm thông báo, nhà mạng này sẽ cung cấp 30 ngày sử dụng dịch vụ mStatus. Theo đó, khi gọi đến thuê bao 11 số của MobiFone, thông tin về việc chuyển đầu số sẽ hiện ra ngay trên màn hình cuộc điện thoại.

[URL='https://vnn-imgs-f.vgcloud.vn/2018/09/14/17/nhung-luu-y-bat-buoc-phai-biet-khi-doi-sim-11-so-ve-10-so-2.jpg'][IMG]https://vnn-imgs-f.vgcloud.vn/2018/09/14/17/nhung-luu-y-bat-buoc-phai-biet-khi-doi-sim-11-so-ve-10-so-2.jpg[/IMG][/URL]

[B]Người dùng nên làm gì khi đổi SIM 11 số?[/B]

Theo khuyến cáo của nhà mạng VinaPhone, người dùng nên hạn chế gọi, truy cập mạng Internet hoặc đăng ký sử dụng các dịch vụ trong đêm dải số có thuê bao của mình được chuyển đổi.

Điều này là bởi lẽ, tại thời điểm chuyển đổi (từ 0h00 đến 03h30 ngày hôm sau), các thuê bao trong dải số chuyển đổi có thể bị gián đoạn hoặc phát sinh sự cố trong thời gian ngắn. Do đó, không nên đăng ký gói cước hay gia hạn gói cước mới trong khoảng thời gian này.

[B]Nên chuyển đổi danh bạ vào lúc nào?[/B]

Việc chuyển mã mạng chỉ diễn ra với SIM 11 số. Tuy nhiên, tất cả người dùng đều phải cập nhật lại danh bạ cá nhân để đảm bảo không gọi nhầm số cũ khi liên lạc.

Có một lưu ý là người dùng không nên đổi danh bạ ngay lập tức sau ngày 15/9. Chỉ nên đổi danh bạ sau ngày 7/10/2018. Đây là thời điểm tất cả các mạng di động đều đã thực hiện xong việc chuyển đổi mã mạng.
Nếu người dùng thay đổi danh bạ sớm, có thể xảy ra tình trạng không liên lạc được với những dải đầu số chưa đến ngày chuyển đổi.

[URL='https://vnn-imgs-f.vgcloud.vn/2018/09/14/17/nhung-luu-y-bat-buoc-phai-biet-khi-doi-sim-11-so-ve-10-so.jpg'][IMG]https://vnn-imgs-f.vgcloud.vn/2018/09/14/17/nhung-luu-y-bat-buoc-phai-biet-khi-doi-sim-11-so-ve-10-so.jpg[/IMG][/URL]

[B]Cách cập nhật danh bạ khi đổi SIM 11 số?[/B]

Hiện 4 nhà mạng là Viettel, MobiFone, VinaPhone và Vietnamobile đều đã có tính năng chuyển đổi danh bạ trên ứng dụng di động. Đó là các ứng dụng My Viettel, My MobiFone, My VNPT và MyVietnamobile. Người dùng có thể tải về các ứng dụng này để đồng bộ danh bạ tự động theo đầu số mới.

Trong số này, ứng dụng My Viettel của Viettel có thể cập nhật danh bạ cho tất cả người dùng, không phân biệt nội hay ngoại mạng.

[B]Tôi có điện thoại “cục gạch”, đổi danh bạ thế nào?[/B]

Với người dùng điện thoại phổ thông (feature phone), người dùng có thể tự đổi danh bạ bằng cách copy danh bạ vào SIM, sau đó lắp sang một chiếc smartphone, tải ứng dụng để đồng bộ danh bạ mới.
Tất cả các nhà mạng đều cho biết, sẽ hỗ trợ việc đổi danh bạ cho người dân tại hệ thống các điểm giao dịch.

Bài viết từ: [URL]https://gametus.blogspot.com/2018/09/doi-sim-11-so-ve-10-so-thong-tin-quan-trong-giup-dam-bao-lien-lac.html[/URL]","2018-09-15 03:23:05.000",0,"no"
52234885,"làm sao","Rất bực mình. Mình đang dùng gói mimax120 của Viettel. Muốn chuyển sang gói mới của Mobifone nhưng cứ mỗi cuối tháng Viettel nó tự gia hạn gói Mimax120. Vậy mình phải làm sao đây? Hủy ngang thì tự nhiên phí vì đã lỡ dùng.","2018-09-15 03:39:04.000",1,"yes"
52235127,"giúp em","Chào cả nhà. Em làm bước 1 : *5005*7672*88# nhưng không được , như hinh đính kèm. 
Nhờ các bác hỗ trợ giúp em với","2018-09-15 04:11:22.000",0,"no"
52235264,"cho em hỏi","Bác nào rành cho em hỏi G5 với G7 khác nhau như thế nào ạ? Nếu cùng mức giá khoảng 30tr thì nên mua G5 5587 card 1060 hay G7 7588 card 1050 ti ạ? cả 2 con cùng core i7-8750h","2018-09-15 04:36:33.000",1,"yes"
52235659,"làm sao","[Cần giúp đỡ - account icloud quên hết thông tin.]
Như title, chị gái mình mua ip mới, chẳng biết bả làm sao, cắm vào máy tính ( itunes có profile máy cũ). Xong ấn cái khỉ gió gì đó trên iphone, giờ cả máy cũ và mới đều bị khóa icloud.
Mà hỏi bả thông tin icloud thì chẳng nhớ 1 tí thông tin gì, đến email backup cũng ko có
Tình trạng này có giải quyết được ko ạ, còn nếu thay chip thì có được ko nhỉ các bác ?","2018-09-15 05:50:08.000",1,"yes"
52235681,"làm sao","xa2 plus mãi im nhỉ
chất trẻ làm sao rước đc A9f/z9f","2018-09-15 05:53:07.000",0,"no"
52235725,"giúp em","Hi anh chị em !
Tình hình là em con Nouvo GP đời 2014 của em chạy cạn nhớt không biết nên giờ phải thay hơi, mak em nghe nói nó có 2 loại hàng chính hãng và hàng nhái. Vậy mong ace chỉ giúp em cách phán biệt với ạ !","2018-09-15 06:01:50.000",1,"yes"
52235970,"tư vấn giúp","năm 2018 rồi mình đào mộ nó lên để hỏi xem là hiện tại có phương pháp nào chắn bùn mà vẫn thẩm mỹ ko. Thấy mấy bác gắn dè Fz mà ko biết hiệu quả như thế nào. Ae tư vấn giúp","2018-09-15 06:48:52.000",1,"yes"
52236302,"giúp mình","Check giúp mình ạ
353793083964448","2018-09-15 07:47:20.000",1,"yes"
52236346,"làm sao","bàn phím laptop thì làm sao nhận được trên 4 phím ? bạn chơi game trên laptop à ? nếu game giả lập thì cố gắng mua thêm tay cầm nhé, có vài trăm bạc thôi, đừng co","2018-09-15 07:53:12.000",0,"no"
52236403,"giúp em","Facebook em bị như thế này, ai giúp em với[IMG]https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/41729141_522688404825485_8630572812345540608_n.png?_nc_cat=0&oh=dbbcb73dddb212cc91566505c07834c4&oe=5C389152[/IMG]","2018-09-15 07:59:59.000",1,"yes"
52236688,"cho em hỏi","cho em hỏi ngoài lề xíu. giữa bản xách tay qte và bản CPO thì cái nào ok hơn. tsk ae","2018-09-15 08:57:25.000",1,"yes"
52236704,"làm sao","mình xài cái sim chết trong lumia 1020 thì làm sao các bác nhỉ.... ca này khó thật :(","2018-09-15 08:59:29.000",1,"yes"
52237118,"cho em hỏi
giúp em
tư vấn giúp","Các bác cho em hỏi, em đang muốn đầu tư 1 bộ karaoke gia đình vừa phải, và đang muốn nghiên cứu loa BMB bãi, nhưng thấy có nhiều loại quá, ko biết chọn loại nào. Bác nào biết thì tư vấn giúp em với nhé. Tks các bác","2018-09-15 10:32:20.000",1,"yes"
52237124,"cho em hỏi","các bác cho em hỏi nhập iccid, tháo sim ghép ra dùng thì có hao pin hơn có lắp sim ghép ko?","2018-09-15 10:33:22.000",1,"yes"
52237191,"làm sao","Em mới lên bản 10.14 rồi mà cái App Store nó bị như hình thì phải làm sao đây các bác.....","2018-09-15 10:54:00.000",1,"yes"
52237275,"giúp mình","*Mình đang làm một series review các sản phẩm mua online từ [URL='https://tinhte.vn/tags/shopee/']shopee[/URL], hoặc các trang [URL='https://tinhte.vn/tags/thuong-mai-dien-tu/']thương mại điện tử[/URL] khác. Nhầm mục đích cho các bạn nào đang có ý định mua sản phẩm, có nên mua hay không.
*Tất cả các bài viết của mình trên Tinh tế tại đây: [URL='https://tinhte.vn/tags/full-house-share/']full house share[/URL]
*Đây là kênh youtube của mình, mời bạn vào xem: [URL]http://bit.ly/fullhouseshare[/URL]
*Mong các bạn xem ủng hộ và góp ý kiến, để giúp mình làm tốt hơn.
[B]Cảm ơn các bạn rất nhiều! 
.............................[/B]
mời bạn xem video:

[MEDIA=youtube]CA1HbyWdrQ8[/MEDIA]","2018-09-15 11:11:49.000",0,"no"
52237281,"giúp với","Link die rồi bác thớt ơi, update lại giúp với ạ!","2018-09-15 11:12:51.000",0,"no"
